Assuming 9 as type relation
Loading files... 
  Starting db_tri.txt
  Finished db_tri.txt, still running: 0
Loaded 191430 facts in 1.36 s using -317 MB
Using HeadCoverage as pruning metric with minimum threshold 0.001
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.01
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 1 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/previousWork  ?n  ?s  http://dbpedia.org/ontology/subsequentWork  ?a  ?g  http://dbpedia.org/ontology/subsequentWork  ?b   => ?a  equalTo  ?b	0.010533333	0.039264414	0.039559339	158	4024	3994	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/followedBy  ?n  ?s  http://dbpedia.org/ontology/previousWork  ?a  ?g  http://dbpedia.org/ontology/subsequentWork  ?b   => ?a  equalTo  ?b	0.002333333	0.134099617	0.134615385	35	261	260	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/follows  ?n  ?s  http://dbpedia.org/ontology/previousWork  ?a  ?g  http://dbpedia.org/ontology/subsequentWork  ?b   => ?a  equalTo  ?b	0.001666667	0.110619469	0.111111111	25	226	225	-1
?m  equalTo  ?g  ?g  http://dbpedia.org/ontology/follows  ?b  ?m  http://dbpedia.org/ontology/subsequentWork  ?a  ?g  http://dbpedia.org/ontology/subsequentWork  ?b   => ?a  equalTo  ?b	0.002733333	0.931818182	0.931818182	41	44	44	-1
?m  equalTo  ?t  ?m  http://dbpedia.org/ontology/subsequentWork  ?a  ?g  http://dbpedia.org/ontology/subsequentWork  ?b  ?t  http://dbpedia.org/ontology/subsequentWork  ?g   => ?a  equalTo  ?b	0.008666667	0.034165572	0.034228541	130	3805	3798	-1
?t  equalTo  ?g  ?m  http://dbpedia.org/ontology/previousWork  ?t  ?m  http://dbpedia.org/ontology/subsequentWork  ?a  ?g  http://dbpedia.org/ontology/subsequentWork  ?b   => ?a  equalTo  ?b	0.007933333	0.028716216	0.028989038	119	4144	4105	-1
?s  equalTo  ?g  ?s  http://dbpedia.org/ontology/previousWork  ?m  ?m  http://dbpedia.org/ontology/subsequentWork  ?a  ?g  http://dbpedia.org/ontology/subsequentWork  ?b   => ?a  equalTo  ?b	0.0042	0.015140591	0.01517341	63	4161	4152	-1
?s  equalTo  ?g  ?m  http://dbpedia.org/ontology/subsequentWork  ?a  ?g  http://dbpedia.org/ontology/subsequentWork  ?b  ?s  http://dbpedia.org/ontology/subsequentWork  ?m   => ?a  equalTo  ?b	0.006733333	0.025074479	0.025319629	101	4028	3989	-1
?m  equalTo  ?t  ?t  http://dbpedia.org/ontology/follows  ?g  ?m  http://dbpedia.org/ontology/previousWork  ?a  ?g  http://dbpedia.org/ontology/subsequentWork  ?b   => ?a  equalTo  ?b	0.002266667	0.13229572	0.133333333	34	257	255	-1
?m  equalTo  ?t  ?t  http://dbpedia.org/ontology/followedBy  ?g  ?m  http://dbpedia.org/ontology/previousWork  ?a  ?g  http://dbpedia.org/ontology/subsequentWork  ?b   => ?a  equalTo  ?b	0.001866667	0.13592233	0.137254902	28	206	204	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/associatedBand  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?g  http://dbpedia.org/ontology/producer  ?n   => ?a  equalTo  ?b	0.016066667	0.01029035	0.010505209	241	23420	22941	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/associatedMusicalArtist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?g  http://dbpedia.org/ontology/producer  ?n   => ?a  equalTo  ?b	0.016066667	0.01029035	0.010505209	241	23420	22941	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/bandMember  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?g  http://dbpedia.org/ontology/producer  ?n   => ?a  equalTo  ?b	0.002466667	0.057542768	0.057542768	37	643	643	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/formerBandMember  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?g  http://dbpedia.org/ontology/producer  ?n   => ?a  equalTo  ?b	0.001333333	0.083682008	0.083682008	20	239	239	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/artist  ?n  ?s  http://dbpedia.org/ontology/associatedMusicalArtist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.0088	0.019520852	0.020033389	132	6762	6589	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/artist  ?n  ?s  http://dbpedia.org/ontology/associatedBand  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.0088	0.019520852	0.020033389	132	6762	6589	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/artist  ?n  ?s  http://dbpedia.org/ontology/bandMember  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.007533333	0.152291105	0.152291105	113	742	742	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/artist  ?n  ?s  http://dbpedia.org/ontology/formerBandMember  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.005333333	0.148975791	0.15037594	80	537	532	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/previousWork  ?n  ?s  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.042133333	0.117037037	0.119538491	632	5400	5287	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/artist  ?a  ?g  http://dbpedia.org/ontology/previousWork  ?n  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.027866667	0.21304791	0.22011585	418	1962	1899	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/previousWork  ?n  ?g  http://dbpedia.org/ontology/producer  ?b  ?s  http://dbpedia.org/ontology/writer  ?a   => ?a  equalTo  ?b	0.009466667	0.159730034	0.161363636	142	889	880	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/musicalBand  ?a  ?g  http://dbpedia.org/ontology/previousWork  ?n  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.007666667	0.175840979	0.176923077	115	654	650	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/musicalArtist  ?a  ?g  http://dbpedia.org/ontology/previousWork  ?n  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.007666667	0.175840979	0.176923077	115	654	650	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?g  http://dbpedia.org/ontology/subsequentWork  ?n   => ?a  equalTo  ?b	0.041733333	0.118068653	0.12047729	626	5302	5196	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/artist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?g  http://dbpedia.org/ontology/subsequentWork  ?n   => ?a  equalTo  ?b	0.027533333	0.225806452	0.232022472	413	1829	1780	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/producer  ?b  ?g  http://dbpedia.org/ontology/subsequentWork  ?n  ?s  http://dbpedia.org/ontology/writer  ?a   => ?a  equalTo  ?b	0.0094	0.171116505	0.172161172	141	824	819	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/musicalArtist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?g  http://dbpedia.org/ontology/subsequentWork  ?n   => ?a  equalTo  ?b	0.007266667	0.1942959	0.196396396	109	561	555	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/musicalBand  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?g  http://dbpedia.org/ontology/subsequentWork  ?n   => ?a  equalTo  ?b	0.007266667	0.1942959	0.196396396	109	561	555	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/foundedBy  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?g  http://dbpedia.org/ontology/recordLabel  ?n   => ?a  equalTo  ?b	0.0022	0.043824701	0.046218487	33	753	714	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/associatedMusicalArtist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?g  http://dbpedia.org/ontology/writer  ?n   => ?a  equalTo  ?b	0.007933333	0.038611291	0.039235081	119	3082	3033	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/associatedBand  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?g  http://dbpedia.org/ontology/writer  ?n   => ?a  equalTo  ?b	0.007933333	0.038611291	0.039235081	119	3082	3033	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/album  ?n  ?s  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.020266667	0.204438467	0.206381534	304	1487	1473	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/album  ?n  ?s  http://dbpedia.org/ontology/artist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.0098	0.245409015	0.247474747	147	599	594	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/associatedMusicalArtist  ?a  ?g  http://dbpedia.org/ontology/composer  ?n  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.005466667	0.035132819	0.035776614	82	2334	2292	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/associatedBand  ?a  ?g  http://dbpedia.org/ontology/composer  ?n  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.005466667	0.035132819	0.035776614	82	2334	2292	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/follows  ?n  ?s  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.007466667	0.419475655	0.422641509	112	267	265	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/follows  ?n  ?g  http://dbpedia.org/ontology/producer  ?b  ?s  http://dbpedia.org/ontology/writer  ?a   => ?a  equalTo  ?b	0.0036	0.221311475	0.221311475	54	244	244	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/follows  ?n  ?s  http://dbpedia.org/ontology/musicalArtist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.002733333	0.224043716	0.225274725	41	183	182	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/follows  ?n  ?s  http://dbpedia.org/ontology/musicalBand  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.002733333	0.224043716	0.225274725	41	183	182	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/followedBy  ?n  ?s  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.006466667	0.416309013	0.418103448	97	233	232	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/followedBy  ?n  ?g  http://dbpedia.org/ontology/producer  ?b  ?s  http://dbpedia.org/ontology/writer  ?a   => ?a  equalTo  ?b	0.003866667	0.264840183	0.264840183	58	219	219	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/followedBy  ?n  ?s  http://dbpedia.org/ontology/musicalArtist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.003266667	0.289940828	0.293413174	49	169	167	-1
?s  equalTo  ?n  ?g  http://dbpedia.org/ontology/followedBy  ?n  ?s  http://dbpedia.org/ontology/musicalBand  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.003266667	0.289940828	0.293413174	49	169	167	-1
?s  equalTo  ?n  ?s  http://dbpedia.org/ontology/artist  ?a  ?g  http://dbpedia.org/ontology/followedBy  ?n  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.001	0.319148936	0.319148936	15	47	47	-1
?m  equalTo  ?g  ?m  http://dbpedia.org/ontology/artist  ?a  ?m  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.031	0.361024845	0.375302663	465	1288	1239	-1
?m  equalTo  ?g  ?m  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?m  http://dbpedia.org/ontology/writer  ?a   => ?a  equalTo  ?b	0.018133333	0.484848485	0.488330341	272	561	557	-1
?m  equalTo  ?g  ?m  http://dbpedia.org/ontology/musicalArtist  ?a  ?m  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.012066667	0.514204545	0.521613833	181	352	347	-1
?m  equalTo  ?t  ?t  http://dbpedia.org/ontology/previousWork  ?g  ?m  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.041866667	0.124159747	0.126536369	628	5058	4963	-1
?m  equalTo  ?t  ?m  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?t  http://dbpedia.org/ontology/subsequentWork  ?g   => ?a  equalTo  ?b	0.040933333	0.12211615	0.124796748	614	5028	4920	-1
?m  equalTo  ?t  ?t  http://dbpedia.org/ontology/album  ?g  ?m  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.0202	0.190926276	0.192625556	303	1587	1573	-1
?m  equalTo  ?t  ?t  http://dbpedia.org/ontology/follows  ?g  ?m  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.006933333	0.416	0.417670683	104	250	249	-1
?m  equalTo  ?t  ?t  http://dbpedia.org/ontology/followedBy  ?g  ?m  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.006733333	0.426160338	0.427966102	101	237	236	-1
?t  equalTo  ?g  ?m  http://dbpedia.org/ontology/previousWork  ?t  ?m  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.0426	0.117247706	0.11952862	639	5450	5346	-1
?t  equalTo  ?g  ?m  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?m  http://dbpedia.org/ontology/subsequentWork  ?t   => ?a  equalTo  ?b	0.042733333	0.118462391	0.12096622	641	5411	5299	-1
?t  equalTo  ?g  ?m  http://dbpedia.org/ontology/album  ?t  ?m  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.021066667	0.178834182	0.180674671	316	1767	1749	-1
?s  equalTo  ?g  ?s  http://dbpedia.org/ontology/previousWork  ?m  ?m  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.0424	0.119190405	0.12188578	636	5336	5218	-1
?s  equalTo  ?g  ?m  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?s  http://dbpedia.org/ontology/subsequentWork  ?m   => ?a  equalTo  ?b	0.043066667	0.119342324	0.121474238	646	5413	5318	-1
?s  equalTo  ?g  ?s  http://dbpedia.org/ontology/album  ?m  ?m  http://dbpedia.org/ontology/producer  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.0206	0.191806331	0.193609023	309	1611	1596	-1
?s  equalTo  ?g  ?m  http://dbpedia.org/ontology/associatedBand  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?s  http://dbpedia.org/ontology/producer  ?m   => ?a  equalTo  ?b	0.016133333	0.011188165	0.011419942	242	21630	21191	-1
?s  equalTo  ?g  ?s  http://dbpedia.org/ontology/artist  ?m  ?m  http://dbpedia.org/ontology/associatedBand  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.008	0.018357045	0.018841262	120	6537	6369	-1
?s  equalTo  ?g  ?m  http://dbpedia.org/ontology/associatedBand  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?s  http://dbpedia.org/ontology/writer  ?m   => ?a  equalTo  ?b	0.007266667	0.037226776	0.037677152	109	2928	2893	-1
?s  equalTo  ?g  ?m  http://dbpedia.org/ontology/associatedBand  ?a  ?s  http://dbpedia.org/ontology/musicalArtist  ?m  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.002866667	0.028878442	0.029152542	43	1489	1475	-1
?s  equalTo  ?g  ?m  http://dbpedia.org/ontology/associatedBand  ?a  ?s  http://dbpedia.org/ontology/musicalBand  ?m  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.002866667	0.028878442	0.029152542	43	1489	1475	-1
?s  equalTo  ?g  ?m  http://dbpedia.org/ontology/associatedMusicalArtist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?s  http://dbpedia.org/ontology/producer  ?m   => ?a  equalTo  ?b	0.016133333	0.011188165	0.011419942	242	21630	21191	-1
?s  equalTo  ?g  ?s  http://dbpedia.org/ontology/artist  ?m  ?m  http://dbpedia.org/ontology/associatedMusicalArtist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.008	0.018357045	0.018841262	120	6537	6369	-1
?s  equalTo  ?g  ?m  http://dbpedia.org/ontology/associatedMusicalArtist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?s  http://dbpedia.org/ontology/writer  ?m   => ?a  equalTo  ?b	0.007266667	0.037226776	0.037677152	109	2928	2893	-1
?s  equalTo  ?g  ?m  http://dbpedia.org/ontology/associatedMusicalArtist  ?a  ?s  http://dbpedia.org/ontology/musicalArtist  ?m  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.002866667	0.028878442	0.029152542	43	1489	1475	-1
?s  equalTo  ?g  ?m  http://dbpedia.org/ontology/associatedMusicalArtist  ?a  ?s  http://dbpedia.org/ontology/musicalBand  ?m  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.002866667	0.028878442	0.029152542	43	1489	1475	-1
?m  equalTo  ?g  ?m  http://dbpedia.org/ontology/artist  ?a  ?g  http://dbpedia.org/ontology/artist  ?b  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.034533333	0.955719557	0.968224299	518	542	535	-1
?m  equalTo  ?g  ?m  http://dbpedia.org/ontology/artist  ?a  ?g  http://dbpedia.org/ontology/composer  ?b  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.002733333	0.5	0.50617284	41	82	81	-1
?m  equalTo  ?t  ?m  http://dbpedia.org/ontology/artist  ?a  ?t  http://dbpedia.org/ontology/previousWork  ?g  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.027266667	0.233314318	0.23932124	409	1753	1709	-1
?m  equalTo  ?t  ?m  http://dbpedia.org/ontology/artist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?t  http://dbpedia.org/ontology/subsequentWork  ?g   => ?a  equalTo  ?b	0.0272	0.218065206	0.224793388	408	1871	1815	-1
?m  equalTo  ?t  ?t  http://dbpedia.org/ontology/album  ?g  ?m  http://dbpedia.org/ontology/artist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.002	0.169491525	0.169491525	30	177	177	-1
?t  equalTo  ?g  ?m  http://dbpedia.org/ontology/artist  ?a  ?m  http://dbpedia.org/ontology/previousWork  ?t  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.027666667	0.225666123	0.231197772	415	1839	1795	-1
?t  equalTo  ?g  ?m  http://dbpedia.org/ontology/artist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?m  http://dbpedia.org/ontology/subsequentWork  ?t   => ?a  equalTo  ?b	0.027866667	0.214799589	0.221398305	418	1946	1888	-1
?t  equalTo  ?g  ?m  http://dbpedia.org/ontology/album  ?t  ?m  http://dbpedia.org/ontology/artist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.002133333	0.18079096	0.18079096	32	177	177	-1
?s  equalTo  ?g  ?m  http://dbpedia.org/ontology/artist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?s  http://dbpedia.org/ontology/subsequentWork  ?m   => ?a  equalTo  ?b	0.0282	0.226809651	0.232162459	423	1865	1822	-1
?s  equalTo  ?g  ?m  http://dbpedia.org/ontology/artist  ?a  ?s  http://dbpedia.org/ontology/previousWork  ?m  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.027866667	0.214579055	0.221047065	418	1948	1891	-1
?s  equalTo  ?g  ?s  http://dbpedia.org/ontology/album  ?m  ?m  http://dbpedia.org/ontology/artist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.010066667	0.227067669	0.228787879	151	665	660	-1
?m  equalTo  ?g  ?m  http://dbpedia.org/ontology/musicalArtist  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?m  http://dbpedia.org/ontology/writer  ?a   => ?a  equalTo  ?b	0.0094	0.300639659	0.303225806	141	469	465	-1
?m  equalTo  ?t  ?t  http://dbpedia.org/ontology/album  ?g  ?g  http://dbpedia.org/ontology/producer  ?b  ?m  http://dbpedia.org/ontology/writer  ?a   => ?a  equalTo  ?b	0.015866667	0.097024052	0.098184818	238	2453	2424	-1
?m  equalTo  ?t  ?t  http://dbpedia.org/ontology/previousWork  ?g  ?g  http://dbpedia.org/ontology/producer  ?b  ?m  http://dbpedia.org/ontology/writer  ?a   => ?a  equalTo  ?b	0.009666667	0.184243964	0.184713376	145	787	785	-1
?m  equalTo  ?t  ?g  http://dbpedia.org/ontology/producer  ?b  ?t  http://dbpedia.org/ontology/subsequentWork  ?g  ?m  http://dbpedia.org/ontology/writer  ?a   => ?a  equalTo  ?b	0.009266667	0.180051813	0.181462141	139	772	766	-1
?m  equalTo  ?t  ?t  http://dbpedia.org/ontology/follows  ?g  ?g  http://dbpedia.org/ontology/producer  ?b  ?m  http://dbpedia.org/ontology/writer  ?a   => ?a  equalTo  ?b	0.003733333	0.239316239	0.239316239	56	234	234	-1
?m  equalTo  ?t  ?t  http://dbpedia.org/ontology/followedBy  ?g  ?g  http://dbpedia.org/ontology/producer  ?b  ?m  http://dbpedia.org/ontology/writer  ?a   => ?a  equalTo  ?b	0.003533333	0.231441048	0.231441048	53	229	229	-1
?t  equalTo  ?g  ?m  http://dbpedia.org/ontology/album  ?t  ?g  http://dbpedia.org/ontology/producer  ?b  ?m  http://dbpedia.org/ontology/writer  ?a   => ?a  equalTo  ?b	0.017	0.091299678	0.092458303	255	2793	2758	-1
?t  equalTo  ?g  ?m  http://dbpedia.org/ontology/previousWork  ?t  ?g  http://dbpedia.org/ontology/producer  ?b  ?m  http://dbpedia.org/ontology/writer  ?a   => ?a  equalTo  ?b	0.0104	0.164556962	0.165781084	156	948	941	-1
?t  equalTo  ?g  ?g  http://dbpedia.org/ontology/producer  ?b  ?m  http://dbpedia.org/ontology/subsequentWork  ?t  ?m  http://dbpedia.org/ontology/writer  ?a   => ?a  equalTo  ?b	0.0108	0.166495375	0.167701863	162	973	966	-1
?s  equalTo  ?g  ?s  http://dbpedia.org/ontology/previousWork  ?m  ?g  http://dbpedia.org/ontology/producer  ?b  ?m  http://dbpedia.org/ontology/writer  ?a   => ?a  equalTo  ?b	0.010666667	0.157480315	0.15920398	160	1016	1005	-1
?s  equalTo  ?g  ?g  http://dbpedia.org/ontology/producer  ?b  ?s  http://dbpedia.org/ontology/subsequentWork  ?m  ?m  http://dbpedia.org/ontology/writer  ?a   => ?a  equalTo  ?b	0.010533333	0.164926931	0.166315789	158	958	950	-1
?m  equalTo  ?g  ?g  http://dbpedia.org/ontology/artist  ?b  ?m  http://dbpedia.org/ontology/musicalBand  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.013866667	0.686468647	0.697986577	208	303	298	-1
?m  equalTo  ?t  ?t  http://dbpedia.org/ontology/album  ?g  ?m  http://dbpedia.org/ontology/musicalBand  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.010133333	0.128595601	0.130360206	152	1182	1166	-1
?m  equalTo  ?t  ?m  http://dbpedia.org/ontology/musicalBand  ?a  ?t  http://dbpedia.org/ontology/previousWork  ?g  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.007533333	0.201426025	0.20323741	113	561	556	-1
?m  equalTo  ?t  ?m  http://dbpedia.org/ontology/musicalBand  ?a  ?g  http://dbpedia.org/ontology/producer  ?b  ?t  http://dbpedia.org/ontology/subsequentWork  ?g   => ?a  equalTo  ?b	0.007266667	0.192239859	0.193605684	109	567	563	-1
?m  equalTo  ?t  ?t  http://dbpedia.org/ontology/follows  ?g  ?m  http://dbpedia.org/ontology/musicalBand  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.003333333	0.295857988	0.297619048	50	169	168	-1
?m  equalTo  ?t  ?t  http://dbpedia.org/ontology/followedBy  ?g  ?m  http://dbpedia.org/ontology/musicalBand  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.002933333	0.245810056	0.247191011	44	179	178	-1
?t  equalTo  ?g  ?m  http://dbpedia.org/ontology/album  ?t  ?m  http://dbpedia.org/ontology/musicalBand  ?a  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.010533333	0.117910448	0.119515885	158	1340	1322	-1
?t  equalTo  ?g  ?m  http://dbpedia.org/ontology/musicalBand  ?a  ?m  http://dbpedia.org/ontology/previousWork  ?t  ?g  http://dbpedia.org/ontology/producer  ?b   => ?a  equalTo  ?b	0.007933333	0.18030303	0.181679389	119	660	655	-1
